,Unnamed: 0,Stn Id,Stn Name,CIMIS Region,Date,Day of Meas,Jul,Eto,qc,Precip (mm),qc.1,Sol Rad (W/sq.m),qc.2,Net Rad (W/sq.m),qc.3,Avg Vap Pres (kPa),qc.4,Max Air Temp (C),qc.5,Min Air Temp (C),qc.6,Avg Air Temp (C),qc.7,Max Rel Hum (%),qc.8,Min Rel Hum (%),qc.9,Avg Rel Hum (%),qc.10,Dew Point (C),qc.11,Avg Wind Speed (m/s),qc.12,Wind Run (km),qc.13,Avg Soil Temp (C),qc.14,PM ETo (mm),qc.15,Latitude,Longitude,Elevation,Plag1,Plag2,P_post1,P_post2,day,month,year,doy,dr,delta,omega,Rext,Rso,es_Tmax,es_Tmin,es,VPD,TmaxK,TminK,Rnl_out,Rnet_FAO,TmeanFAOC,del,P,gamma,PM_ETo_Calc,PT_ETo,Rnet_SdB,ETo_SdB,ETo_Ensemble,Bias_ETPM,Bias_ETPT,Bias_ETSdB,Bias_ETCIMIS
8976,8976,90,Alturas,Northeast Plateau,7/30/2021,581,211,152.5768, ,0, ,216, ,107, ,1, ,33.1, ,14.3,Y,24.2, ,55, ,19, ,33, ,6.7, ,2.1, ,183.8, ,21.3, ,160.8012, ,41.438214,-120.480308,4405,0,0.1,0,0.1,30,7,2021,211,0.970863834,0.320694824,1.868176511,452.1505438,351.2544522,5.058431496,1.629993941,3.344212718,2.344212718,306.26,287.46,42.54498784,123.7750122,23.7,0.176298484,86.40394875,0.057458626,167.9463221,117.6216511,113.7711303,105.8056373,135.9876026,0.235012007,-0.135056073,-0.221946447,0.121990513
8977,8977,90,Alturas,Northeast Plateau,7/31/2021,582,212,101.2452, ,0, ,155, ,71, ,1.2, ,28.7, ,13.8,Y,21.2, ,77, ,33, ,49, ,9.9, ,2.1, ,177.8, ,21, ,114.0072, ,41.438214,-120.480308,4405,0,0,0,0,31,7,2021,212,0.971134726,0.316280098,1.863663559,450.5084095,349.9787554,3.936753503,1.577974609,2.757364056,1.557364056,301.86,286.96,19.78580981,99.56419019,21.25,0.154818275,86.40394875,0.057458626,125.1881459,91.4941225,81.50386963,79.44258864,99.34251426,0.260166876,-0.079003353,-0.200316307,0.019152784
8978,8978,90,Alturas,Northeast Plateau,8/1/2021,583,213,183.2056, ,0, ,301, ,160, ,1, ,34, ,10.4, ,22.2, ,86, ,15, ,39, ,7.6, ,1.8, ,157, ,21, ,184.34, ,41.438214,-120.480308,4405,0,0,0,0,1,8,2021,213,0.971414163,0.311771746,1.859074635,448.8286992,348.6738676,5.31926021,1.261267593,3.290263901,2.290263901,307.16,283.56,71.05094456,160.7190554,22.2,0.162868646,86.40394875,0.057458626,182.5874019,149.6949485,158.0002075,136.7957087,163.0709148,0.119680981,-0.082025457,-0.161127483,0.123471959
8979,8979,90,Alturas,Northeast Plateau,8/2/2021,584,214,199.6544, ,0, ,287, ,156, ,0.8, ,35.1, ,7.5, ,22.2, ,72, ,11, ,29, ,3.4, ,2.3, ,198.2, ,21.5, ,203.6248, ,41.438214,-120.480308,4405,0,0,0,0,2,8,2021,214,0.971702062,0.307171103,1.854411897,447.1116405,347.3399656,5.653832748,1.036779928,3.345306338,2.545306338,308.26,280.66,71.01230925,149.9776907,21.3,0.155233427,86.40394875,0.057458626,203.5835876,137.9212517,150.3812367,129.7558391,167.7287696,0.213766655,-0.177712613,-0.226394855,0.190340813
8981,8981,90,Alturas,Northeast Plateau,8/4/2021,585,216,190.5792, ,0, ,279, ,147, ,0.6, ,36.9, ,6.3, ,20.6, ,65, ,7, ,24, ,-0.8, ,2.1, ,179.5, ,21, ,190.8628, ,41.438214,-120.480308,4405,0,0,0,0,4,8,2021,216,0.972302902,0.297698418,1.844873516,443.5664373,344.5858643,6.240718108,0.954709881,3.597713994,2.997713994,310.06,279.46,74.83956028,139.9904397,21.6,0.157744152,86.40394875,0.057458626,208.4675022,129.292793,145.6408156,126.7550669,163.7736405,0.272900215,-0.210539666,-0.226034993,0.163674443
8982,8982,90,Alturas,Northeast Plateau,8/5/2021,586,217,178.3844, ,0, ,232, ,124, ,0.6, ,28.7, ,5.1, ,17.5, ,64, ,6, ,29, ,-0.7, ,3.2,Y,274.6,Y,20.3, ,176.6828, ,41.438214,-120.480308,4405,0,0,0,0,5,8,2021,217,0.972615666,0.29282918,1.840002095,441.7387983,343.1660577,3.936753503,0.878418853,2.407586178,1.807586178,301.86,278.26,52.81703539,125.8229646,16.9,0.122112658,86.40394875,0.057458626,184.3243179,107.8088109,120.868303,102.193263,143.177698,0.287381488,-0.247027907,-0.286248735,0.245895154
8983,8983,90,Alturas,Northeast Plateau,8/6/2021,587,218,167.8912, ,0, ,335, ,164, ,0.6, ,29.8, ,3.7, ,17.3, ,86, ,10, ,33, ,0.8, ,1.6, ,134.9, ,20, ,169.8764, ,41.438214,-120.480308,4405,0,0,0,0,6,8,2021,218,0.972936536,0.287873259,1.8350653,439.8748229,341.718023,4.194632611,0.796247966,2.495440288,1.895440288,302.96,276.86,91.38842789,166.5615721,16.75,0.121098671,86.40394875,0.057458626,169.2678473,142.3335005,174.1761669,138.1273612,154.4049773,0.096259009,-0.078180619,-0.105421576,0.087343187
8984,8984,90,Alturas,Northeast Plateau,8/7/2021,588,219,178.3844, ,0, ,282, ,150, ,0.6, ,33.3, ,4.3, ,19.7, ,66, ,8, ,24, ,-1.3, ,1.9, ,160.7, ,20.2, ,178.668, ,41.438214,-120.480308,4405,0,0,0,0,7,8,2021,219,0.973265417,0.282832121,1.830065184,437.9747915,340.2419781,5.115413295,0.830594128,2.973003712,2.373003712,306.46,277.46,74.44268687,142.6973131,18.8,0.135593077,86.40394875,0.057458626,182.4911849,126.2845497,146.3140059,122.7660775,152.481553,0.196808278,-0.17180441,-0.194879151,0.169875283
8985,8985,90,Alturas,Northeast Plateau,8/8/2021,589,220,187.4596, ,0, ,280, ,156, ,0.7, ,31.2, ,8.1, ,19.8, ,67, ,18, ,32, ,2.6, ,2.3, ,196.1, ,20.4, ,183.2056, ,41.438214,-120.480308,4405,0,0,0,0,8,8,2021,220,0.973602212,0.277707259,1.825003778,436.0389965,338.7381502,4.543999587,1.080097127,2.812048357,2.112048357,304.36,281.26,71.81521566,143.7847843,19.65,0.142019907,86.40394875,0.057458626,183.1274553,128.9842058,144.9641159,123.2080493,155.6948276,0.176194856,-0.171557541,-0.20865676,0.204019445
8986,8986,90,Alturas,Northeast Plateau,8/9/2021,590,221,162.7864, ,0, ,275, ,152, ,0.6, ,32.1, ,5, ,19.2, ,63, ,14, ,29, ,0.8, ,1.4, ,121.3, ,20.2, ,154.2784, ,41.438214,-120.480308,4405,0,0,0,0,9,8,2021,221,0.973946822,0.272500189,1.819883083,434.0677426,337.206776,4.78171017,0.87231096,2.827010565,2.227010565,305.26,278.16,72.32340346,139.4265965,18.55,0.133750389,86.40394875,0.057458626,157.0587421,122.8861282,142.0604169,119.3710262,140.5255741,0.117652378,-0.125524809,-0.150538776,0.158411207
8987,8987,90,Alturas,Northeast Plateau,8/10/2021,591,222,171.0108, ,0, ,273, ,148, ,0.6, ,34.2, ,6.1, ,20.7, ,63, ,9, ,25, ,0.2, ,1.5, ,132.3, ,20.3, ,164.2044, ,41.438214,-120.480308,4405,0,0,0,0,10,8,2021,222,0.974299144,0.267212454,1.814705073,432.0613472,335.6481019,5.378781213,0.941603121,3.160192167,2.560192167,307.36,279.26,73.69444326,136.5155567,20.15,0.145919446,86.40394875,0.057458626,168.1566138,123.4132348,140.7059812,120.9535523,145.8835502,0.152677005,-0.154029124,-0.170889712,0.172241831
8988,8988,90,Alturas,Northeast Plateau,8/11/2021,592,223,178.9516, ,0, ,287, ,150, ,0.6, ,36.3, ,4.9, ,21.7, ,64, ,7, ,23, ,-0.2, ,1.6, ,136.3, ,20.4, ,175.5484, ,41.438214,-120.480308,4405,0,0,0,0,11,8,2021,223,0.974659073,0.261845618,1.809471693,430.0201406,334.0623847,6.039487268,0.866240546,3.452863907,2.852863907,309.46,278.06,80.53962568,140.4503743,20.6,0.149506105,86.40394875,0.057458626,183.8331192,127.8368411,147.574834,126.6043405,154.3064752,0.191350648,-0.171539361,-0.179526716,0.159715429
8989,8989,90,Alturas,Northeast Plateau,8/12/2021,593,224,180.6532, ,0, ,259, ,140, ,0.8, ,37.9, ,9.2, ,23.9, ,57, ,10, ,29, ,4.6, ,2.1, ,180.2, ,20.9, ,182.0712, ,41.438214,-120.480308,4405,0,0,0,0,12,8,2021,224,0.975026505,0.256401271,1.804184857,427.944467,332.4498916,6.58901953,1.163664563,3.876342047,3.076342047,311.06,282.36,67.16860034,132.2613997,23.55,0.174914806,86.40394875,0.057458626,201.4539651,125.4422283,132.8559414,120.0048543,156.8885619,0.284057695,-0.200437389,-0.235094943,0.151474638
8992,8992,90,Alturas,Northeast Plateau,8/15/2021,594,227,161.0848, ,0, ,238, ,134, ,1, ,37.4, ,11, ,23.6, ,64, ,12, ,33, ,6.3, ,1.6, ,136.3, ,21.3, ,154.8456, ,41.438214,-120.480308,4405,0,0,0,0,15,8,2021,227,0.976172709,0.239619385,1.788022285,421.5142954,327.4545944,6.412821416,1.312714139,3.862767778,2.862767778,310.56,284.16,56.6305035,126.6294965,24.2,0.180977608,86.40394875,0.057458626,168.7600561,121.1038682,121.1506,111.9555951,140.7260798,0.19920953,-0.139435503,-0.204443162,0.144669134
8993,8993,90,Alturas,Northeast Plateau,8/16/2021,595,228,166.1896, ,0, ,232, ,128, ,1, ,34.7, ,10.4, ,22.5, ,70, ,13, ,36, ,6.5, ,2.2, ,188.6, ,21.4, ,169.0256, ,41.438214,-120.480308,4405,0,0,0,0,16,8,2021,228,0.976569037,0.233881328,1.782540135,419.3044787,325.7378919,5.530117966,1.261267593,3.395692779,2.395692779,307.86,283.56,53.56596004,125.07404,22.55,0.165922339,86.40394875,0.057458626,176.0781135,117.0567392,117.7773064,107.482325,141.7016944,0.242597093,-0.173921387,-0.241488781,0.172813075
8995,8995,90,Alturas,Northeast Plateau,8/18/2021,596,230,157.9652, ,0, ,278, ,146, ,0.7, ,21,Y,2.2, ,12.8, ,76, ,27, ,46, ,1.4, ,3.2,Y,272.3,Y,19.7, ,145.7704, ,41.438214,-120.480308,4405,0,0,0,0,18,8,2021,230,0.977382381,0.222199233,1.771444459,414.7876895,322.2290112,2.487005397,0.715805444,1.601405421,0.901405421,294.16,275.36,68.14041569,145.9195843,11.6,0.090359026,86.40394875,0.057458626,133.3394276,112.3904396,140.3355362,105.785305,127.370093,0.046866061,-0.117607305,-0.16946512,0.240206364
8996,8996,90,Alturas,Northeast Plateau,8/19/2021,597,231,158.2488, ,0, ,277, ,146, ,0.7, ,25.3, ,2, ,14.2, ,78, ,17, ,41, ,1.2, ,2.3, ,201.7, ,19, ,153.144, ,41.438214,-120.480308,4405,0,0,0,0,19,8,2021,231,0.977799157,0.216258652,1.765834337,412.4816004,320.4375192,3.224827591,0.705641434,1.965234512,1.265234512,298.46,275.16,70.55669172,142.7333083,13.65,0.101685921,86.40394875,0.057458626,144.0555916,114.911883,139.4200384,109.0828826,131.5747893,0.094857095,-0.12664209,-0.170943893,0.202728888
8997,8997,90,Alturas,Northeast Plateau,8/20/2021,598,232,159.0996, ,0, ,277, ,149, ,0.7, ,28.4, ,2.6, ,16.5, ,82, ,15, ,38, ,2.1, ,1.8, ,159.3, ,19.1, ,155.1292, ,41.438214,-120.480308,4405,0,0,0,0,20,8,2021,232,0.978222504,0.210254054,1.760184905,410.1443312,318.6218049,3.868863717,0.736522089,2.302692903,1.602692903,301.56,275.76,73.13475198,140.155248,15.5,0.112923107,86.40394875,0.057458626,148.3234913,117.0414509,138.9990793,112.1237718,134.1470785,0.105678133,-0.127513978,-0.164172839,0.186008684
8998,8998,90,Alturas,Northeast Plateau,8/21/2021,599,233,136.128, ,0, ,229, ,123, ,0.7, ,23.6, ,7, ,14.5, ,69, ,24, ,43, ,2.1, ,2.2, ,189, ,19.1, ,129.038, ,41.438214,-120.480308,4405,0,0,0,0,21,8,2021,233,0.978652299,0.204187217,1.754497782,407.7763651,316.7822436,2.913023,1.001858426,1.957440713,1.257440713,296.76,280.16,55.03831327,121.2916867,15.3,0.111659562,86.40394875,0.057458626,130.1859611,100.9037214,114.555944,95.63507316,115.7131889,0.125074525,-0.127984266,-0.173516225,0.176425966
8999,8999,90,Alturas,Northeast Plateau,8/22/2021,600,234,163.9208, ,0, ,286, ,144, ,0.5, ,27.8, ,-0.3, ,14.9, ,81, ,8, ,30, ,-2.5, ,2, ,173.7, ,18.5, ,164.7716, ,41.438214,-120.480308,4405,0,0,0,0,22,8,2021,234,0.979088412,0.198059935,1.748774551,405.3782022,314.9192239,3.736134941,0.597592339,2.16686364,1.66686364,300.96,272.86,82.29010992,137.9298901,13.75,0.102268016,86.40394875,0.057458626,156.7022231,111.2734118,142.6134592,111.3109757,135.8018526,0.153903426,-0.180619339,-0.180342731,0.207058643
9000,9000,90,Alturas,Northeast Plateau,8/23/2021,601,235,157.398, ,0, ,267, ,143, ,0.5, ,28.1, ,1.4, ,15.7, ,67, ,11, ,30, ,-1.7, ,1.8, ,154, ,18.6, ,152.5768, ,41.438214,-120.480308,4405,0,0,0,0,23,8,2021,235,0.979530716,0.191874024,1.743016764,402.9503603,313.0331479,3.801995174,0.675909976,2.238952575,1.738952575,301.26,274.56,76.22997478,129.3600252,14.75,0.108246569,86.40394875,0.057458626,149.1122257,106.4752461,132.7026101,106.6877001,129.918293,0.147738492,-0.180444542,-0.178809253,0.211515302
9001,9001,90,Alturas,Northeast Plateau,8/24/2021,602,236,166.1896, ,0, ,279, ,143, ,0.5, ,27.5, ,1.9, ,15.1, ,67, ,8, ,28, ,-3.4, ,2.2, ,188.9, ,18.6, ,166.4732, ,41.438214,-120.480308,4405,0,0,0,0,24,8,2021,236,0.97997908,0.185631314,1.737225939,400.4933745,311.1244314,3.671270209,0.700607396,2.185938803,1.685938803,300.66,275.06,81.71363039,133.1163696,14.7,0.107940742,86.40394875,0.057458626,159.6709219,109.4595262,138.1995188,110.1899373,136.3774963,0.170801094,-0.197378386,-0.192022583,0.218599875
9002,9002,90,Alturas,Northeast Plateau,8/25/2021,603,237,143.7852, ,0, ,306, ,114, ,0.5, ,27.7, ,7.4, ,20.3, ,68, ,12, ,20, ,-3.6, ,2.8, ,239.2, ,18.5, ,152.2932, ,41.438214,-120.480308,4405,0,0,0,0,25,8,2021,237,0.98043337,0.179333653,1.731403564,398.0077981,309.1935042,3.714403381,1.029711114,2.372057247,1.872057247,300.86,280.56,96.94984282,138.6701572,17.55,0.126590258,86.40394875,0.057458626,184.3255986,120.176804,151.0487927,123.892538,143.0450351,0.288584385,-0.159867353,-0.13389138,0.005174349
9003,9003,90,Alturas,Northeast Plateau,8/26/2021,604,238,151.1588, ,0, ,285, ,144, ,0.6, ,27.9, ,1.7, ,15.6, ,73, ,16, ,35, ,0.3, ,1.7, ,148.4, ,18.3, ,151.1588, ,41.438214,-120.480308,4405,0,0,0,0,26,8,2021,238,0.980893452,0.172982906,1.72555109,395.494202,307.2408099,3.757977111,0.690634388,2.224305749,1.624305749,301.06,274.86,82.47069223,136.9793078,14.8,0.108553132,86.40394875,0.057458626,145.2473436,112.8571352,140.182087,111.6634145,130.2316733,0.11529968,-0.133412538,-0.14257867,0.160691529
9004,9004,90,Alturas,Northeast Plateau,8/27/2021,605,239,151.4424, ,0, ,299, ,139, ,0.6, ,29.4, ,2.2, ,16, ,71, ,7, ,31, ,-1.3, ,1.7, ,143, ,18.6, ,155.98, ,41.438214,-120.480308,4405,0,0,0,0,27,8,2021,239,0.98135919,0.166580952,1.719669943,392.9531757,305.2668063,4.099208154,0.715805444,2.407506799,1.807506799,302.56,275.36,90.18862296,140.041377,15.8,0.114841186,86.40394875,0.057458626,154.1624762,117.6087903,146.5304601,117.6654103,135.2197692,0.140088296,-0.130239675,-0.12982095,0.11997233
9005,9005,90,Alturas,Northeast Plateau,8/28/2021,606,240,159.3832, ,0, ,288, ,137, ,0.5, ,32.7, ,3, ,18.8, ,61, ,9, ,25, ,-1.6, ,1.6, ,139.4, ,18.9, ,163.3536, ,41.438214,-120.480308,4405,0,0,0,0,28,8,2021,240,0.981830446,0.160129686,1.713761515,390.3853269,303.2719655,4.946118775,0.75776633,2.851942553,2.351942553,305.86,276.16,92.77509417,128.9849058,17.85,0.12870333,86.40394875,0.057458626,163.606327,112.359109,140.609409,117.2105126,138.1397871,0.184353403,-0.186627464,-0.15150794,0.153782001
9006,9006,90,Alturas,Northeast Plateau,8/29/2021,607,241,149.1736, ,0, ,245, ,125, ,0.5, ,33.4, ,4.7, ,18.7, ,63, ,6, ,25, ,-1.7, ,1.5, ,132.4, ,19, ,147.7556, ,41.438214,-120.480308,4405,0,0,0,0,29,8,2021,241,0.98230708,0.153631019,1.707827168,387.7912815,301.2567739,5.144112522,0.854211366,2.999161944,2.499161944,306.56,277.86,75.59719458,113.0528054,19.05,0.137457221,86.40394875,0.057458626,153.244865,100.4551715,119.1538528,104.0288654,126.7256255,0.209265012,-0.20730183,-0.179101582,0.1771384
9007,9007,90,Alturas,Northeast Plateau,8/30/2021,608,242,178.3844, ,0, ,281, ,136, ,0.6, ,32, ,4.8, ,18, ,67, ,8, ,27, ,-1, ,2.3, ,201.4, ,19.1, ,186.6088, ,41.438214,-120.480308,4405,0,0,0,0,30,8,2021,242,0.982788952,0.147086874,1.701868237,385.1716843,299.2217323,4.754775396,0.860207413,2.807491405,2.207491405,305.16,277.96,88.21860727,128.1513927,18.4,0.132654993,86.40394875,0.057458626,181.0205097,112.6689502,136.1200718,114.9800823,146.7634856,0.233416534,-0.232309387,-0.216562063,0.215454916
9008,9008,90,Alturas,Northeast Plateau,8/31/2021,609,243,152.0096, ,0, ,277, ,135, ,0.5, ,28.6, ,1.7, ,15, ,67, ,11, ,29, ,-2.6, ,1.8, ,156.4, ,18.9, ,153.4276, ,41.438214,-120.480308,4405,0,0,0,0,31,8,2021,243,0.983275919,0.140499187,1.695886027,382.5271986,297.1673559,3.914009299,0.690634388,2.302321843,1.802321843,301.76,274.86,86.89272932,126.3972707,15.15,0.110719803,86.40394875,0.057458626,150.0048793,104.8487494,133.6355333,107.9785833,128.710453,0.16544442,-0.185390565,-0.161073706,0.181019851
9009,9009,90,Alturas,Northeast Plateau,9/1/2021,610,244,154.2784, ,0, ,273, ,129, ,0.4, ,28, ,0.9, ,15.4, ,59, ,8, ,22, ,-6.4, ,2, ,169.5, ,18.5, ,157.6816, ,41.438214,-120.480308,4405,0,0,0,0,1,9,2021,244,0.983767837,0.133869911,1.689881816,379.858506,295.0941744,3.779930364,0.651984939,2.215957652,1.815957652,301.16,274.06,88.87145976,121.3385402,14.45,0.106422601,86.40394875,0.057458626,154.9110798,99.28279004,131.1542476,105.1700736,128.4105859,0.206373125,-0.226833291,-0.180985953,0.201446119
9010,9010,90,Alturas,Northeast Plateau,9/2/2021,611,245,137.546, ,0, ,243, ,127, ,0.5, ,25, ,1.4, ,13.5, ,58, ,16, ,30, ,-3.7, ,1.8, ,151.6, ,18.2, ,132.7248, ,41.438214,-120.480308,4405,0,0,0,0,2,9,2021,245,0.98426456,0.127201005,1.683856858,377.166307,293.0027318,3.167777718,0.675909976,1.921843847,1.421843847,298.16,274.56,71.44399825,115.6660017,13.2,0.099101244,86.40394875,0.057458626,128.1744735,92.25181558,116.2394066,93.57868768,112.8877442,0.135415314,-0.182800434,-0.171046526,0.218431646
9011,9011,90,Alturas,Northeast Plateau,9/3/2021,612,246,141.2328, ,0, ,266, ,126, ,0.4, ,29.1, ,-0.7, ,14.4, ,63, ,8, ,24, ,-6, ,1.6, ,135.3, ,17.6, ,142.6508, ,41.438214,-120.480308,4405,0,0,0,0,3,9,2021,246,0.98476594,0.120494446,1.67781238,374.4513205,290.8935868,4.028884423,0.580375263,2.304629843,1.904629843,302.26,272.46,87.38128046,117.4387195,14.2,0.10492265,86.40394875,0.057458626,143.9796015,95.61260559,126.6790017,101.853628,120.6696588,0.193171531,-0.207649988,-0.15593009,0.170408547
9012,9012,90,Alturas,Northeast Plateau,9/4/2021,613,247,147.1884, ,0, ,247, ,125, ,0.4, ,31, ,1, ,15.9, ,59, ,8, ,23, ,-5.2, ,1.6, ,142, ,17.7, ,144.3524, ,41.438214,-120.480308,4405,0,0,0,0,4,9,2021,247,0.985271831,0.113752217,1.671749583,371.714284,288.767312,4.492592251,0.656709164,2.574650708,2.174650708,304.16,274.16,81.51573486,108.6742651,16,0.116135216,86.40394875,0.057458626,147.7870463,91.60662317,117.0962256,98.33800615,121.2300189,0.21906313,-0.244356934,-0.188831223,0.214125027
9013,9013,90,Alturas,Northeast Plateau,9/5/2021,614,248,144.0688, ,0, ,236, ,120, ,0.4, ,33.3, ,1.8, ,16.5, ,58, ,6, ,22, ,-5.2, ,1.6, ,134.4, ,17.6, ,139.8148, ,41.438214,-120.480308,4405,0,0,0,0,5,9,2021,248,0.985782081,0.106976316,1.66566965,368.955953,286.6244947,5.115413295,0.695605104,2.9055092,2.5055092,306.46,274.96,78.9232698,102.7967302,17.55,0.126590258,86.40394875,0.057458626,154.4045346,89.08753512,111.3592976,96.59379363,121.0386658,0.275662893,-0.263974578,-0.201959201,0.190270886
9014,9014,90,Alturas,Northeast Plateau,9/6/2021,615,249,156.5472, ,0, ,268, ,122, ,0.4, ,35.2, ,0.1, ,18, ,67, ,6, ,21, ,-4.6, ,1.8, ,151.3, ,17.9, ,161.3684, ,41.438214,-120.480308,4405,0,0,0,0,6,9,2021,249,0.98629654,0.100168747,1.659573736,366.1771017,284.465736,5.685133793,0.615259552,3.150196673,2.750196673,308.36,273.26,96.06627898,110.293721,17.65,0.127291323,86.40394875,0.057458626,177.4064038,95.74934395,125.8525082,106.71143,134.1035944,0.322905658,-0.286004642,-0.204261225,0.167360209
9015,9015,90,Alturas,Northeast Plateau,9/7/2021,616,250,164.2044, ,0, ,276, ,113, ,0.6, ,36.3, ,4.5, ,20.8, ,59, ,9, ,25, ,-0.1, ,2.1, ,180.2, ,18.6, ,186.6088, ,41.438214,-120.480308,4405,0,0,0,0,7,9,2021,250,0.986815055,0.093331527,1.653462981,363.3785218,282.2916512,6.039487268,0.842329745,3.440908506,2.840908506,309.46,277.66,96.2435616,116.2764384,20.4,0.147902937,86.40394875,0.057458626,190.8126365,105.5163849,128.9707581,112.8857069,143.3547821,0.331051771,-0.263949319,-0.212543138,0.145440687
9016,9016,90,Alturas,Northeast Plateau,9/8/2021,617,251,169.0256, ,0, ,252, ,121, ,0.7, ,34.3, ,5.3, ,20.7, ,68, ,15, ,31, ,2.8, ,2.2, ,193.6, ,19.3, ,176.9664, ,41.438214,-120.480308,4405,0,0,0,0,8,9,2021,251,0.987337474,0.086466678,1.647338502,360.5610231,280.1028692,5.408757769,0.890747869,3.149752819,2.449752819,307.46,278.46,81.66303212,112.3769679,19.8,0.143180395,86.40394875,0.057458626,176.8358018,101.0452754,117.1598099,103.6078037,137.6286202,0.284876659,-0.265812044,-0.247192891,0.228128275
9017,9017,90,Alturas,Northeast Plateau,9/9/2021,618,252,145.4868, ,0, ,203, ,90, ,0.8, ,34.5, ,7.4, ,20.2, ,71, ,12, ,35, ,4.1, ,2.5, ,214.6, ,19.3, ,160.8012, ,41.438214,-120.480308,4405,0,0,0,0,9,9,2021,252,0.987863641,0.079576233,1.641201398,357.7254331,277.9000329,5.469145903,1.029711114,3.249428508,2.449428508,307.66,280.56,58.70860611,97.60139389,20.95,0.152347015,86.40394875,0.057458626,175.5950734,89.2983334,93.88782384,88.1751436,124.6388376,0.408831122,-0.283543275,-0.29255483,0.167266984
9018,9018,90,Alturas,Northeast Plateau,9/10/2021,619,253,106.35, ,10.8, ,190, ,82, ,1.2, ,25, ,8.2, ,17, ,92, ,26, ,63, ,9.9, ,2.8, ,245.5, ,19.1, ,109.186, ,41.438214,-120.480308,4405,0,0,10.8,10.8,10,9,2021,253,0.9883934,0.072662232,1.635052751,354.8725961,275.6837983,3.167777718,1.087469457,2.127623587,0.927623587,298.16,281.36,43.52002468,102.7799753,16.6,0.120091836,86.40394875,0.057458626,109.7645944,87.59326848,87.4056243,79.11954147,95.70685107,0.146883354,-0.084775358,-0.173313712,0.111205716
9019,9019,90,Alturas,Northeast Plateau,9/11/2021,620,254,126.202, ,0, ,269, ,117, ,0.9, ,26.9, ,3.6, ,15.2, ,97, ,16, ,51, ,5.3, ,1.4, ,122.3, ,18.1, ,131.3068, ,41.438214,-120.480308,4405,10.8,0,10.8,10.8,11,9,2021,254,0.988926596,0.065726721,1.62889363,352.0033738,273.4548347,3.544476671,0.790647132,2.167561902,1.267561902,300.06,276.76,80.2760795,126.8539205,15.25,0.111345559,86.40394875,0.057458626,118.0169815,105.4299812,123.0683057,101.1775448,112.7066269,0.047116614,-0.064562713,-0.10229285,0.11973895
9020,9020,90,Alturas,Northeast Plateau,9/12/2021,621,255,136.128, ,0, ,257, ,118, ,0.8, ,27.9, ,1.8, ,15.2, ,92, ,14, ,46, ,3.7, ,2, ,169.7, ,17.7, ,142.6508, ,41.438214,-120.480308,4405,0,10.8,0,10.8,12,9,2021,255,0.989463069,0.058771754,1.622725086,349.1186443,271.2138243,3.757977111,0.695605104,2.226791108,1.426791108,301.06,274.96,78.82958607,119.0604139,14.85,0.108860432,86.40394875,0.057458626,133.8724042,98.18970844,116.9146626,96.52388635,116.1784997,0.152299302,-0.154837525,-0.169175996,0.171714218
9021,9021,90,Alturas,Northeast Plateau,9/13/2021,622,256,125.0676, ,0, ,249, ,115, ,0.7, ,27.6, ,2.7, ,15.4, ,89, ,13, ,39, ,1.6, ,1.6, ,135.2, ,17.3, ,127.0528, ,41.438214,-120.480308,4405,0,0,0,0,13,9,2021,256,0.990002661,0.051799389,1.616548158,346.2193019,268.9614618,3.69278196,0.741783242,2.217282601,1.517282601,300.76,275.86,79.44792615,112.2820739,15.15,0.110719803,86.40394875,0.057458626,124.2717201,93.13994643,112.6182929,94.14194129,109.155302,0.138485423,-0.146720821,-0.137541287,0.145776685
9022,9022,90,Alturas,Northeast Plateau,9/14/2021,623,257,127.9036, ,0, ,262, ,107, ,0.5, ,30.4, ,0.1, ,15.4, ,77, ,10, ,31, ,-1.7, ,1.5, ,131.3, ,17.1, ,136.9788, ,41.438214,-120.480308,4405,0,0,0,0,14,9,2021,257,0.990545213,0.044811691,1.610363875,343.3062567,266.6984543,4.341390638,0.615259552,2.478325095,1.978325095,303.56,273.26,93.83438088,107.9056191,15.25,0.111345559,86.40394875,0.057458626,136.8426751,89.68179585,117.7916319,97.69697828,113.0312623,0.210662186,-0.206575296,-0.135664096,0.131577206
9023,9023,90,Alturas,Northeast Plateau,9/15/2021,624,258,136.4116, ,0, ,246, ,110, ,0.6, ,29.4, ,1.1, ,15.3, ,83, ,12, ,36, ,0.5, ,1.9, ,164, ,17, ,142.9344, ,41.438214,-120.480308,4405,0,0,0,0,15,9,2021,258,0.991090564,0.037810727,1.604173254,340.3804344,264.4255208,4.099208154,0.661463614,2.380335884,1.780335884,302.56,274.26,83.49040008,105.9295999,15.25,0.111345559,86.40394875,0.057458626,140.8389631,88.03949999,109.9207184,92.50521562,114.4488197,0.230584671,-0.230752224,-0.1917329,0.191900453
